120																																		
	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X3'	Y3'	Z3'	X6'	Y6'	Z6'									
3006	25.042	-1469.30859	535.22986	1501.46973	-1221.0603	358.30493	1410.72131	-1126.25073	497.2699	1698.97437	-1516.20325	882.69495	1533.46802	-1287.72852	1023.52142	1566.47339	-1151.16406	885.82581	1871.18945	-695.16473	604.81891	1077.17004	-693.30951	1210.26904	885.5412									
3007	25.05	-1469.38245	535.0296	1501.20557	-1221.95227	357.74689	1409.72876	-1126.53784	497.71915	1697.26233	-1516.22644	882.60736	1533.49805	-1287.79468	1023.45972	1566.51758	-1151.27429	886.00421	1871.22705	-695.75092	604.73425	1077.42456	-693.3219	1210.41248	885.4566									
3008	25.058	-1469.40015	534.92072	1501.10608	-1223.34265	357.31198	1408.89514	-1126.27893	498.00858	1694.95142	-1516.32617	882.60596	1533.62549	-1287.875	1023.42804	1566.53442	-1151.21008	885.99078	1871.32324	-695.51917	604.77631	1077.32251	-693.31714	1210.48962	885.3714									
3009	25.067	-1469.42493	534.76886	1500.9646	-1224.37781	356.97604	1408.41516	-1126.46521	498.42825	1693.1864	-1516.41565	882.49603	1533.67969	-1287.97534	1023.39594	1566.52307	-1151.46985	886.27759	1871.50256	-695.52502	605.02411	1077.24915	-717.18481	1088.89478	905.93451	-693.31232	1210.55591	885.41101						
3010	25.075	-1469.53955	534.61469	1500.85303	-1224.09766	356.27066	1406.37366	-1125.72449	498.54852	1691.1842	-1516.47314	882.41559	1533.80432	-1288.07312	1023.3501	1566.57007	-1151.80408	886.49939	1871.68726	-695.39832	604.69562	1077.2865	-693.35095	1210.49585	885.44751									
3011	25.083	-1469.57898	534.46271	1500.75562	-1225.12146	355.8475	1405.18896	-1125.68555	499.04691	1689.19373	-1516.60449	882.39331	1533.92566	-1288.24133	1023.34967	1566.68408	-1151.90234	886.57318	1871.76343	-695.35858	604.7207	1077.26599	-693.32629	1210.3075	885.5379									
3012	25.092	-1469.40527	534.24054	1500.6322	-1225.62891	355.32101	1404.24475	-1125.47632	499.48355	1687.38184	-1516.72937	882.32294	1534.04114	-1288.48474	1023.46924	1566.78918	-1152.22278	886.80695	1871.79797	-695.48401	605.07373	1077.22412	-693.31378	1210.36951	885.49323									
3013	25.1	-1469.43872	534.03998	1500.46045	-1227.08533	354.97702	1403.38513	-1125.56104	500.07388	1685.29822	-1516.87109	882.2644	1534.1366	-1288.71643	1023.53125	1566.8949	-1152.30493	886.85828	1871.83508	-695.1319	604.8454	1077.15222	-693.32184	1210.5293	885.42896									
3014	25.108	-1469.58569	533.91101	1500.43445	-1226.71948	354.58722	1401.81909	-1125.37146	500.55698	1683.34692	-1516.95398	882.22876	1534.21924	-1288.96484	1023.60419	1566.98755	-1152.58704	886.94574	1871.86169	-695.03613	604.98517	1077.0896	-718.034	1089.90833	906.5639	-693.34949	1210.47314	885.42487						
3015	25.117	-1469.64502	533.77173	1500.41577	-1225.83142	354.6409	1400.21069	-1124.90198	501.04568	1681.3866	-1517.18787	882.16583	1534.38318	-1289.23413	1023.69324	1567.14624	-1152.79651	887.03888	1871.98499	-695.01282	605.3844	1076.97888	-693.29871	1210.42822	885.44598									
3016	25.125	-1469.48364	533.62817	1500.25916	-1227.04468	354.3493	1399.44775	-1124.59216	501.48264	1679.60144	-1517.33704	882.13098	1534.41931	-1289.5387	1023.86981	1567.27075	-1152.83459	886.96033	1871.94458	-695.29797	604.62775	1077.25671	-693.33893	1210.36609	885.49969									
3017	25.133	-1469.49707	533.54596	1500.22192	-1225.64941	354.54568	1397.0365	-1124.39417	502.0466	1677.48621	-1517.38867	882.09344	1534.50757	-1289.82727	1024.04321	1567.35437	-1153.03442	887.15479	1872.01025	-696.13617	604.82996	1077.53223	-693.34338	1210.45313	885.49359									
3018	25.142	-1469.43445	533.56036	1500.2085	-1225.96008	354.08951	1395.65918	-1123.74365	502.32648	1675.5343	-1517.56812	882.03149	1534.57495	-1290.01697	1024.10608	1567.37305	-1153.35815	887.16327	1872.20642	-694.90692	605.34186	1076.94263	-693.33038	1210.49731	885.40009									
3019	25.15	-1469.31921	533.52576	1500.15198	-1225.87219	353.88229	1394.59924	-1123.71936	503.18536	1673.6571	-1517.71362	882.01465	1534.57104	-1290.19678	1024.11621	1567.37573	-1154.12463	887.38403	1872.35815	-695.44586	605.05865	1077.21094	-693.29565	1210.43567	885.42957									
3020	25.158	-1469.29407	533.50928	1500.19189	-1228.02612	352.72363	1392.69775	-1123.90417	504.07785	1671.75598	-1517.78528	881.99615	1534.64954	-1290.33972	1024.24963	1567.42346	-1154.24817	887.53741	1872.39648	-694.73877	605.14337	1076.94116	-693.36218	1210.401	885.47595									
3021	25.167	-1469.16687	533.46356	1500.21362	-1228.25879	352.31525	1391.83069	-1123.33459	504.70135	1669.98193	-1517.97766	881.9408	1534.72998	-1290.94409	1024.44824	1567.30042	-1154.45337	887.71948	1872.578	-695.2403	604.95172	1077.17883	-693.32343	1210.40039	885.53693									
3022	25.175	-1469.12817	533.38129	1500.23645	-1228.44934	352.04388	1390.82117	-1121.63354	505.38348	1667.56238	-1518.17993	882.05084	1534.88525	-1290.79797	1024.45044	1567.47437	-1154.89014	887.90033	1872.76086	-696.11298	604.56055	1077.56775	-693.32135	1210.45874	885.41693									
3023	25.183	-1468.90015	533.21729	1500.24927	-1228.85645	351.86288	1389.57764	-1121.91553	505.62244	1665.97412	-1518.20715	881.9776	1534.82434	-1291.4353	1024.67261	1567.32898	-1155.16272	888.0069	1872.93066	-695.47437	605.01251	1077.23035	-693.34961	1210.50793	885.41516									
3024	25.192	-1468.96741	533.11676	1500.36499	-1229.15833	351.63776	1388.49097	-1121.74243	506.41721	1663.84045	-1518.5719	882.01868	1534.89685	-1291.35132	1024.60315	1567.56384	-1155.57117	888.34821	1873.10388	-695.75287	605.00409	1077.34595	-693.33167	1210.42029	885.47632									
3025	25.2	-1468.98779	533.09271	1500.39539	-1227.31934	352.74054	1387.70288	-1121.24414	507.24976	1661.97131	-1518.82507	882.05194	1534.95654	-1291.64319	1024.75769	1567.61316	-1155.95435	888.70612	1873.25635	-694.84406	605.31201	1077.25061	-693.30756	1210.43042	885.46448									
3026	25.208	-1468.97412	533.03107	1500.4425	-1228.2937	352.77197	1386.46863	-1120.32178	507.71216	1659.48669	-1518.93689	882.11774	1534.95361	-1291.86914	1024.87854	1567.65442	-1156.36011	889.05658	1873.49976	-694.94391	605.00549	1077.37097	-693.30389	1210.39075	885.49298									
3027	25.217	-1468.96765	533.06732	1500.55164	-1229.39502	352.71033	1385.13342	-1119.59631	508.40137	1657.66406	-1519.32507	882.1759	1535.07556	-1292.05981	1024.98853	1567.64795	-1156.6239	889.15912	1873.69629	-695.64447	604.87921	1077.32239	-693.30743	1210.52295	885.40381									
3028	25.225	-1468.88281	533.07312	1500.54248	-1229.09583	352.63	1383.56714	-1118.88379	509.04044	1655.4917	-1519.70398	882.2738	1535.09253	-1292.23413	1025.00671	1567.63904	-1156.78931	889.34747	1873.88013	-695.68665	604.95349	1077.32727	-693.32245	1210.49866	885.39215									
3029	25.233	-1468.68848	532.92493	1500.48657	-1229.38074	352.59378	1382.09924	-1118.12439	509.81992	1652.59839	-1519.95178	882.35065	1535.1897	-1292.40527	1025.02246	1567.61218	-1157.026	889.58923	1874.02429	-695.51855	604.75507	1077.32581	-693.29773	1210.38025	885.47021									
3030	25.242	-1468.65955	533.06836	1500.64331	-1229.62659	352.54895	1380.88257	-1118.32483	510.40164	1650.36707	-1520.20532	882.34436	1535.18445	-1294.20178	1025.41882	1567.77295	-1158.08337	890.21429	1874.47534	-696.2771	604.6347	1077.62268	-693.30255	1210.37769	885.48206									
3031	25.25	-1468.39221	532.93188	1500.55847	-1230.09473	352.42685	1379.71777	-1117.65955	511.28433	1649.61853	-1520.13733	882.28107	1535.26575	-1292.79724	1025.22705	1567.74817	-1158.69434	890.81726	1874.70081	-696.14807	604.68274	1077.56177	-693.3078	1210.41687	885.47168									
3032	25.258	-1468.24536	532.85724	1500.59656	-1230.05017	352.1322	1377.8822	-1115.31641	511.918	1645.84766	-1520.30664	882.2829	1535.2345	-1292.98364	1025.32642	1567.73181	-1158.83484	891.04724	1874.80139	-695.78699	604.8739	1077.38171	-693.31274	1210.54785	885.37756									
3033	25.267	-1468.07617	532.81769	1500.62061	-1231.24756	352.16727	1376.91296	-1117.42529	512.18787	1644.31763	-1520.38025	882.3009	1535.28418	-1293.17371	1025.38013	1567.85266	-1159.70618	891.7063	1874.93091	-695.00946	604.95093	1077.08435	-693.34235	1210.52441	885.39014									
3034	25.275	-1468.03918	532.78448	1500.72791	-1231.26599	351.96747	1375.40869	-1117.69043	513.14227	1641.79065	-1520.41602	882.25049	1535.32263	-1293.34351	1025.40894	1567.92896	-1159.81311	891.93292	1875.03625	-694.90692	605.34186	1076.94263	-693.31268	1210.34399	885.49683									
3035	25.283	-1467.83411	532.49713	1500.57507	-1231.94299	352.18079	1374.07544	-1117.91101	513.87762	1639.14001	-1520.4447	882.25208	1535.35229	-1293.54443	1025.50452	1567.98389	-1160.21606	892.23792	1875.24487	-695.42981	604.56329	1077.32153	-693.25153	1210.41357	885.49878									
3036	25.292	-1467.74866	532.34985	1500.56445	-1231.40222	351.85623	1372.08545	-1117.83887	514.70178	1636.56091	-1520.48828	882.23096	1535.42871	-1293.62561	1025.48938	1567.98108	-1160.45361	892.45227	1875.50366	-694.78467	605.13745	1077.28369	-693.34686	1210.49219	885.42981									
3037	25.3	-1467.41492	532.23041	1500.77747	-1231.89124	352.05978	1370.58032	-1116.21631	515.58246	1633.89087	-1520.55627	882.18628	1535.50281	-1294.04504	1025.63953	1567.84729	-1160.81494	893.02423	1875.68762	-694.54669	605.47021	1077.10229	-693.31244	1210.61462	885.38269									
3038	25.308	-1467.38269	532.09467	1500.76746	-1232.24121	352.05396	1368.71082	-1116.10547	516.17603	1631.20996	-1520.59827	882.17493	1535.57104	-1294.15417	1025.67004	1567.89709	-1161.24634	893.52838	1876.0791	-696.27386	604.61835	1077.62402	-718.4176	1089.76343	907.12665	-693.2951	1210.49817	885.40668						
3039	25.317	-1467.35852	532.00562	1500.85962	-1233.58667	352.28445	1367.224	-1115.30518	517.07867	1627.94507	-1520.86169	882.26727	1535.66858	-1294.23999	1025.71143	1567.92102	-1161.41809	893.98303	1876.34534	-695.58502	604.72198	1077.35864	-693.31696	1210.32495	885.52167									
3040	25.325	-1467.01489	531.80713	1500.84839	-1235.02893	351.3175	1364.39392	-1115.02429	517.7644	1624.93665	-1521.09106	882.32733	1535.88098	-1294.3241	1025.72998	1567.93933	-1161.61279	894.35699	1876.72925	-694.81525	605.15405	1076.9707	-693.35138	1210.32544	885.51764									
3041	25.333	-1466.74268	531.76666	1500.80408	-1235.47388	351.27841	1362.59851	-1114.84204	518.61951	1621.9176	-1521.15369	882.2785	1535.87671	-1294.38696	1025.72864	1567.88965	-1161.9209	894.77704	1876.97473	-695.76917	604.9176	1077.36707	-693.3103	1210.55139	885.38147									
3042	25.342	-1466.46777	531.74811	1500.82666	-1236.09351	351.46497	1360.495	-1114.12329	519.00415	1618.89758	-1521.15491	882.27228	1535.91357	-1295.84766	1025.88501	1567.93164	-1162.72961	895.56024	1877.2439	-695.11053	605.18408	1077.08679	-693.35583	1210.62158	885.34393									
3043	25.35	-1466.08923	531.62317	1500.9231	-1236.7323	351.54858	1358.35071	-1113.29553	519.64453	1615.68811	-1521.17627	882.24243	1535.96716	-1294.56128	1025.71375	1567.91467	-1163.0835	896.12115	1877.63599	-695.83698	604.77985	1077.41797	-693.38654	1210.52722	885.39404									
3044	25.358	-1465.81543	531.57825	1500.88123	-1237.25635	351.66101	1356.2168	-1113.12378	520.07776	1612.48706	-1521.32935	882.28497	1536.08154	-1294.65027	1025.7301	1567.95886	-1163.27759	896.70422	1877.83752	-695.23505	604.93164	1077.18005	-693.33832	1210.30811	885.55225									
3045	25.367	-1465.17957	531.17242	1500.65918	-1236.79565	352.56815	1354.59644	-1112.85498	520.84027	1609.10315	-1521.28284	882.18109	1536.05591	-1294.80688	1025.8042	1567.94995	-1163.53027	897.36066	1877.91577	-695.17511	605.25043	1077.06787	-693.34821	1210.32776	885.51556									
3046	25.375	-1464.85962	530.93604	1500.60413	-1236.74304	352.66315	1352.01184	-1112.17981	521.27527	1605.84888	-1521.35303	882.1524	1536.15259	-1294.97864	1025.88525	1567.98669	-1163.54712	897.66437	1878.08667	-695.40845	605.15021	1077.1803	-693.39508	1210.59668	885.33826									
3047	25.383	-1464.61145	530.75262	1500.55127	-1238.98169	352.30542	1348.87708	-1110.75635	521.83051	1602.34985	-1521.41492	882.09363	1536.18762	-1295.03284	1025.88599	1567.94495	-1163.58667	898.0025	1878.29382	-696.08673	605.00726	1077.48242	-693.35168	1210.63745	885.31287									
3048	25.392	-1464.37292	530.52325	1500.49329	-1239.62793	352.46237	1346.30188	-1111.34338	522.14069	1598.70581	-1521.3988	882.03711	1536.2002	-1295.09302	1025.93555	1567.9939	-1163.74353	898.39874	1878.38184	-695.1319	604.8454	1077.15222	-717.27905	1090.03137	905.14343	-693.33368	1210.50989	885.38837						
3049	25.4	-1464.18372	530.35596	1500.32422	-1240.33667	352.64325	1343.7395	-1110.92944	522.75085	1595.35388	-1521.57117	882.08429	1536.43787	-1295.19739	1025.97327	1568.04907	-1164.1084	898.88348	1878.58264	-695.12897	605.32416	1077.03662	-693.35602	1210.36987	885.54816									
3050	25.408	-1464.04065	530.23889	1500.17871	-1239.96484	353.55322	1341.62451	-1111.07825	523.06189	1591.71729	-1521.62244	882.06964	1536.49707	-1295.24316	1025.98547	1568.02771	-1164.5304	899.4895	1878.92285	-694.90692	605.34186	1076.94263	-693.30945	1210.33093	885.5105									
3051	25.417	-1463.53723	529.79413	1499.89795	-1239.9364	353.45865	1338.5011	-1110.75916	523.58173	1587.90234	-1521.51379	882.00439	1536.6449	-1295.29712	1026.0946	1567.99451	-1164.70557	899.83118	1878.99707	-695.03088	604.96576	1077.09058	-693.3429	1210.57971	885.37866									
3052	25.425	-1463.12695	529.35907	1499.82385	-1242.54993	352.68994	1335.75781	-1110.61353	523.90448	1584.0802	-1521.54565	881.95624	1536.83008	-1295.34607	1026.224	1567.99597	-1164.97644	900.26703	1879.19702	-694.67279	605.0307	1076.93298	-693.33032	1210.61365	885.3277									
3053	25.433	-1462.84534	529.05908	1499.69885	-1243.34912	352.76953	1333.01379	-1107.755	525.18658	1579.92334	-1521.56982	881.87549	1536.96387	-1295.38721	1026.21179	1568.06897	-1165.03381	900.52667	1879.43323	-695.5083	604.82172	1077.60486	-693.37634	1210.48364	885.46265									
3054	25.442	-1462.28955	528.6618	1499.48315	-1242.55896	353.60922	1330.64441	-1107.44714	525.23212	1575.87512	-1521.55469	881.84869	1537.0752	-1295.47119	1026.33545	1568.15002	-1164.89746	900.66431	1879.41162	-695.70648	604.99127	1077.3291	-716.28827	1088.17615	904.69952	-693.34418	1210.30542	885.54541						
3055	25.45	-1461.86487	528.41785	1499.56213	-1244.99353	353.09796	1327.29565	-1108.34424	525.56421	1572.17664	-1521.55713	881.76843	1537.17688	-1295.6145	1026.44788	1568.27563	-1165.04065	900.98627	1879.521	-695.83698	604.77985	1077.41797	-693.31525	1210.28076	885.53247									
3056	25.458	-1461.1676	528.08856	1499.39526	-1246.17969	353.38748	1324.28259	-1108.26563	525.7442	1568.36804	-1521.55078	881.672	1537.24329	-1295.36719	1026.52112	1568.37427	-1165.61829	901.43927	1879.99072	-695.59552	604.61774	1077.38037	-693.38257	1210.58154	885.37451									
3057	25.467	-1460.79956	527.88989	1499.1781	-1247.1239	353.59747	1321.25464	-1108.33423	525.74591	1564.37866	-1521.54749	881.6413	1537.30371	-1295.49097	1026.68652	1568.42395	-1165.31897	901.71167	1879.98328	-695.32495	604.95984	1077.21216	-693.36133	1210.6123	885.32257									
3058	25.475	-1459.78149	527.50525	1498.91199	-1248.70227	354.07034	1317.99512	-1108.53198	526.26654	1560.56982	-1521.34814	881.50281	1537.38184	-1295.56055	1026.65796	1568.51526	-1165.04773	902.09436	1880.08643	-695.00946	604.95093	1077.08435	-693.32971	1210.48108	885.44952									
3059	25.483	-1459.40784	527.39484	1498.74573	-1249.64282	354.11465	1315.12317	-1108.10132	526.18756	1556.26624	-1521.4303	881.44238	1537.60559	-1295.63562	1026.74561	1568.61328	-1164.98218	902.53802	1880.25647	-696.08673	605.00726	1077.48242	-693.32452	1210.31506	885.57849									
3060	25.492	-1458.86646	527.06873	1498.35754	-1250.99548	354.15448	1312.16211	-1110.01672	525.6759	1552.68665	-1521.37781	881.36279	1537.62366	-1295.70984	1026.89343	1568.67456	-1164.68665	902.85919	1880.23535	-695.70123	604.97137	1077.33032	-693.34894	1210.32043	885.52942									
3061	25.5	-1458.38977	526.82184	1498.12134	-1251.94128	354.12668	1309.22314	-1108.97266	526.42603	1548.39917	-1521.13086	881.2417	1537.79175	-1295.70117	1026.97986	1568.66577	-1164.68347	903.18469	1880.32141	-695.7124	604.51587	1077.44531	-693.38721	1210.58948	885.35986									
3062	25.508	-1457.98633	526.49994	1497.95874	-1253.25281	354.09924	1306.27942	-1109.41101	526.15045	1544.3894	-1520.85974	881.07611	1537.92236	-1295.74915	1027.18042	1568.76636	-1165.02747	903.55017	1880.45923	-695.22766	605.37103	1077.06921	-693.33966	1210.6145	885.3371									
3063	25.517	-1457.42273	525.97919	1497.6864	-1254.40295	354.2515	1303.09644	-1109.33093	526.00177	1540.57507	-1520.86096	881.04083	1538.02466	-1295.82275	1027.27283	1568.89563	-1164.7395	903.76721	1880.4519	-695.90588	605.03912	1077.40283	-693.3443	1210.44849	885.42389									
3064	25.525	-1457.07361	525.638	1497.61401	-1254.47791	355.03848	1300.14954	-1109.99255	525.80103	1536.49207	-1520.82422	881.04053	1538.14771	-1295.89819	1027.35938	1569.09192	-1164.91943	904.08087	1880.62817	-695.52716	604.60632	1077.35425	-693.33502	1210.2843	885.55585									
3065	25.533	-1456.67175	525.40179	1497.72314	-1257.6665	354.84985	1296.49756	-1110.23975	525.56622	1532.36292	-1520.77197	880.96155	1538.30566	-1295.96643	1027.41492	1569.2207	-1164.6886	904.33942	1880.59998	-695.32111	604.8952	1077.22144	-693.31396	1210.33862	885.52026									
3066	25.542	-1456.25806	525.0376	1497.56775	-1259.19275	355.22711	1293.02478	-1110.09912	526.17432	1527.48816	-1520.81262	880.91931	1538.38562	-1295.98633	1027.37952	1569.24231	-1164.31567	904.61884	1880.61987	-695.40735	605.17255	1077.17615	-693.31531	1210.55554	885.34955									
3067	25.55	-1455.6355	524.54773	1497.50098	-1261.14197	355.84842	1289.44238	-1110.25708	526.43872	1523.64563	-1520.78015	880.89569	1538.50134	-1297.41931	1027.63599	1569.37622	-1163.9519	904.92053	1880.67371	-694.73877	605.14337	1076.94116	-693.35504	1210.61304	885.32556									
3068	25.558	-1455.17639	524.12579	1497.38196	-1263.22803	356.46558	1285.62463	-1110.71704	526.11432	1518.82947	-1520.75684	880.81122	1538.61755	-1296.0282	1027.45178	1569.38843	-1163.73865	905.1134	1880.76416	-695.75311	604.92041	1077.36011	-716.96008	1089.62476	905.20654	-693.36908	1210.42578	885.45331						
3069	25.567	-1454.78088	523.7702	1497.20605	-1265.37122	356.84216	1282.099	-1110.85596	524.98535	1514.7041	-1520.68115	880.77686	1538.71594	-1296.00867	1027.4574	1569.42126	-1163.8324	905.38043	1880.87378	-694.90692	605.34186	1076.94263	-693.30524	1210.297	885.56836									
3070	25.575	-1454.56079	523.36292	1496.85413	-1267.61694	357.29636	1278.55884	-1115.67273	522.98639	1510.40112	-1520.65588	880.79211	1538.79565	-1297.3916	1027.81592	1569.41528	-1163.92102	905.82904	1880.92493	-695.44958	605.01825	1077.25354	-693.28192	1210.38843	885.48102									
3071	25.583	-1454.30188	523.14001	1496.6698	-1269.97974	357.66608	1275.04871	-1115.03821	522.69055	1505.97241	-1520.51489	880.77606	1539.01367	-1295.85864	1027.59875	1569.37097	-1163.88245	906.05536	1881.09412	-695.42175	605.14539	1077.18652	-693.33789	1210.58691	885.40387									
3072	25.592	-1454.04065	522.85187	1496.45178	-1272.28796	357.82144	1271.57312	-1114.18628	522.35455	1500.9447	-1518.25122	881.47968	1538.69238	-1295.83923	1027.65527	1569.41821	-1163.72485	906.41516	1880.9447	-695.1178	605.06183	1077.43286	-693.32581	1210.58069	885.41461									
3073	25.6	-1453.83594	522.49658	1496.17188	-1274.82068	358.39716	1267.88965	-1114.86487	521.59027	1495.79688	-1520.40759	880.75671	1539.11987	-1295.73694	1027.6908	1569.41663	-1163.65222	906.8905	1880.95203	-695.40845	605.15021	1077.1803	-693.31012	1210.38806	885.45709									
